GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,43.131,97.794,,107.117,77.048,,95.381,113.562,103.597,103.858,95.491,95.884,,,,113.943,111.177,,96.731,97.529,,,94.477,,101.628,,110.504,,102.718,96.558,74.246,70.512,84.646,79.908,97.838,111.492,113.132,,41.048,102.558,105.29,109.948,,,,105.897,,103.269,99.539,101.114,101.261,,,102.783,69.649,104.453,118.65,,,103.213,,71.019,102.786,,106.992,104.748,100.225,,,94.725,97.287,89.238,,,90.896,93.386,58.675,,107.631,,,126.991,,98.297,103.273,87.967,99.119,,,107.056,101.297,98.141,105.206,100.078,104.172,98.223,91.584,110.735,106.557,,,101.884,111.274,135.868,,,108.105,99.958,102.466,,94.511,84.909,107.512,,65.422,96.91,106.215,87.533,98.904,107.02,,,,114.368,,,74.794,,,,,98.299,,104.657,113.196,60.129,84.086,,97.818,,74.746,,,108.228,,104.397,99.025,109.341,98.856,105.402,130.413,,,99.039,96.968,90.587,,,,,,,89.054,79.413,102.658,113.791,,,,99.282,,,103.979,105.779,,,127.975,,99.473,95.533,99.747,87.026,108.781,,100.025,,,,106.903,106.145,88.599,,,,83.037,98.008,,,,,113.496,98.488,104.278,,,,85.7604628764254,,,,,,,,,,,,,
,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,37.913,,,107.714,,,98.282,113.155,104.36,101.28,96.028,96.049,,,,106.604,109.769,102.217,96.385,97.32,,,,,101.792,105.416,,,103.244,95.749,73.368,71.93,81.706,,97.877,119.697,102.356,,44.695,102.499,103.734,111.017,,,,105.151,,103.136,100.217,101.844,101.279,,,102.968,70.047,108.754,120.316,101.192,,104.111,,70.526,102.282,,111.313,104.47,100.212,,,,97.701,88.397,,94.778,97.246,92.18,56.531,,100.41,,,125.044,,99.327,105.536,85.743,100.487,,74.769,107.899,100.014,98.405,105.192,100.137,103.711,98.769,87.456,117.621,103.282,,,102.087,112.189,133.081,,,108.83,99.776,103.324,,95.31,83.541,107.277,,66.608,101.523,99.718,86.75,98.363,106.284,,,,100.83,,85.92,72.797,,117.635,,,98.108,,102.413,112.752,60.99,77.711,,98.731,,74.868,,,107.616,,103.704,98.558,110.517,98.455,107.201,,,,99.283,97.61,89.771,,,,,,,,77.687,102.889,110.577,,,,99.359,84.254,45.829,104.673,106.371,,,133.075,90.806,99.416,94.934,98.125,84.041,109.163,,,52.552,,,,,85.474,,,,80.482,99.392,,,,,98.882,98.202,,,,,91.6820441975377,,,,,,,,,,,,,
,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,36.652,,,110.144,,,,112.202,103.035,98.873,94.869,95.887,95.784,,104.364,106.955,110.641,101.765,96.676,97.597,,108.9,91.504,,,105.704,,,103.198,95.823,72.527,73.896,78.483,79.305,97.892,116.342,100.225,,35.741,101.972,102.613,111.273,,,,106.287,,103.014,101.791,101.705,101.375,,,103.157,67.113,107.362,120.095,101.484,,104.121,,60.052,102.423,,109.485,104.195,100.162,,,99.378,97.287,85.564,,97.297,,91.434,53.361,,,,,,,99.14,102.855,83.318,100.482,,,108.168,98.988,99.159,,100.155,103.265,98.28,93.411,118.501,105.136,,,100.097,110.234,128.35,,,112.133,99.807,104.086,,95.094,84.318,108.209,,62.219,,100.53,84.622,98.216,105.75,,,109.997,101.747,,,71.551,,116.677,,88.545,98.215,,104.361,113.434,63.113,82.296,,99.587,,76.646,,,108.511,,103.492,98.467,111.704,98.347,108.859,,,,100.388,98.118,90.369,,,,,,,,76.087,103.565,,,,,100.02,84.055,,105.677,106.158,,,131.564,102.452,99.637,94.306,95.02,82.968,107.804,,,54.25,,100.219,,107.47,84.372,,,,80.559,98.247,101.469,,,,116.109,97.194,,,,,,92.3786187667465,,,,,,,,,,,,
,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,32.841,,107.594,111.356,,,,111.334,102.249,100.404,95.58,95.022,95.481,,101.523,107.902,107.101,101.753,96.544,99.905,53.712,113.106,88.315,,,104.819,109.998,,102.761,95.596,70.881,73.792,74.061,78.934,97.509,109.25,95.23,,34.485,101.237,,110.502,75.689,,,106.081,,102.948,101.569,101.907,101.483,,,103.409,66.276,108.308,119.349,100.998,,102.83,,58.911,101.498,,,104.549,100.253,,,96.75,97.949,84.207,,97.606,101.589,90.535,50.84,,102.613,,,,,99.069,102.157,82.249,98.897,,,109.368,98.949,99.227,103.586,100.19,102.532,98.285,95.45,113.901,105.579,,,99.79,,127.458,,,,99.365,105.809,,95.914,81.633,109.751,,62.239,96.255,100.134,87.896,98.333,105.15,,,110.823,101.728,,84.047,68.862,,114.008,,85.942,97.993,,105.534,113.196,63.159,83.803,,100.891,,76.502,,,107.299,,102.555,97.404,112.035,99.058,109.805,,,,101.048,98.721,88.169,,,,113.032,,,93.253,74.891,102.922,106.091,,,,99.92,84.128,,106.084,106.187,,,128.969,101.981,99.614,94.083,93.916,83.125,106.406,,99.562,52.769,,,,107.508,83.542,,93.765,,79.025,92.151,101.27,,,,115.275,96.729,,,,,81.1831552990459,,,,,,,,,,,,,
,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,20.962,95.676,107.303,108.422,,,,110.348,101.268,100.034,96.03,94.31,94.861,,100.722,103.746,108.667,101.543,96.618,102.567,45.263,115.996,,,,105.106,109.549,,102.934,95.87,69.653,75.202,69.178,78.871,,110.067,107.511,,33.067,101.361,,110.809,75.673,,,106.065,,,101.624,102.743,101.23,,,104.618,68.801,109.137,117.149,100.169,,102.01,,56.156,102.325,,106.661,104.79,100.285,,,98.974,98.065,84.154,,100.152,107.706,89.676,46.004,,104.631,,,,,99.08,103.027,80.7,99.235,,67.375,107.708,99.29,99.32,101.947,100.35,102.326,98.31,93.366,118.361,106.509,,,99.137,,126.87,,,108.668,99.273,105.267,,,81.054,112.348,112.808,60.045,93.208,104.382,85.833,98.208,105.297,,,111.308,100.342,,83.031,69.547,,113.339,,,98.28,,105.566,113.133,61.044,80.503,,102.781,,76.514,102.304,,107.38,,101.821,97.615,111.289,100.882,110.387,,,,101.133,99.229,89.623,,,,112.893,,,,72.298,102.793,109.583,,,,100.108,84.109,,106.814,106.258,101.199,,,98.19,103.171,93.553,93.421,83.739,107.944,,97.564,51.207,,104.945,106.895,,77.511,,98.027,,79.125,98.52,103.471,,,,115.281,95.723,86.581,,,,79.4999002568084,,,,,,,,,,,,,
,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,34.909,96.256,106.662,107.982,,,,107.065,103.228,104.753,97.22,94.62,94.195,,103.904,111.025,109.262,103.186,110.016,102.013,44.855,112.978,,,,105.488,110.43,,103.356,97.396,68.487,76.697,63.807,83.69,,108.92,,,32.157,101.246,96.76,,83.325,,,107.853,,101.458,98.237,101.694,102.526,,,105.331,65.749,112.854,121.074,101.63,,101.752,,64.082,103.697,,107.174,110.371,100.686,,,97.682,98.072,85.947,,101.636,97.717,88.953,46.282,,,,,,,100.085,106.587,80.528,98.764,,71.856,108.43,97.668,99.101,101.816,100.552,103.286,100.672,102.432,118.318,105.141,,,99.296,,128.11,,,105.843,98.07,105.538,,,79.351,112.704,110.488,54.967,99.325,107.731,82.852,99.029,106.799,,,113.908,99.804,,81.978,,,112.764,,76.728,98.413,,109.847,113.223,61.497,78.787,,101.907,95.277,77.441,98.667,,,,101.279,93.914,110.912,95.708,108.928,105.459,,,101.503,99.788,88.954,,,,113.786,,,,69.317,103.287,107.185,,,,99.566,81.783,,106.602,105.476,105.995,,132.78,102.234,118.169,94.056,92.899,82.832,100.762,,,48.927,,,108.472,106.155,73.083,,99.613,,79.798,99.494,106.528,,,,114.881,96.314,84.213,,,,,90.3803508856136,,,,,,,,,,,,
,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,,,104.825,106.363,82.777,,,102.998,105.963,105.311,96.755,94.903,92.358,,108.255,110.87,108.04,103.625,111.835,102.116,45.383,108.592,,,,105.799,109.586,,102.764,97.6,66.296,,59.993,,101.555,104.371,105.84,,33.202,101.711,,110.38,84.459,,,107.788,,101.817,99.02,102.156,102.731,,,104.936,61.974,112.665,120.806,100.607,,100.469,57.556,64.172,102.346,,107.926,110.958,100.372,,,98.324,98.516,85.384,,102.491,114.817,88.28,42.052,,,,,,,100.649,105.633,74.367,98.763,,61.123,108.976,98.562,96.519,102.139,100.818,103.614,98.485,95.58,115.93,105.101,,,100.41,,128.896,,,,98.342,106.481,,,77.729,109.561,114.398,,99.036,103.734,78.556,99.789,104.812,,,117.922,,,80.506,65.529,,111.982,,74.063,97.276,,110.864,116.328,59.857,76.746,,102.019,97.249,,,,106.757,,101.382,93.004,110.766,96.663,104.86,117.084,,,101.502,,98.835,,,,112.196,,,,67.319,102.864,105.056,,,,100.503,81.864,,107.482,106.265,106.227,,138.882,102.763,121.163,94.367,90.76,82.028,100.669,,,47.421,,110.301,110.318,101.964,72.771,,102.007,,79.557,100.218,109.043,,,,112.478,96.922,94.71,,,,83.0413312385521,88.2750945584904,,,,,,,,,,,,
,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,,96.272,,,77.854,,,103.436,105.894,104.675,98.215,95.698,92.261,,109.974,108.784,108.02,104.018,111.028,104.973,45.358,107.029,85.149,,,104.966,109.792,,104.169,97.904,66.333,78.555,56.562,81.149,,104.159,97.64,,30.461,,95.062,110.018,,,,107.873,,101.926,104.791,100.957,103.018,,,104.979,62.369,109.463,,101.975,,100.459,,70.238,102.849,,107.195,110.432,100.555,,,99.503,98.793,84.684,,105.172,,88.793,40.278,,101.16,,,,,100.684,105.716,71.648,97.967,,61.059,108.883,99.512,97.692,102.044,101.001,,98.363,,118.622,105.466,,,101.6,,128.11,,,,99.106,106.817,,,77.625,108.653,107.017,,97.312,,77.695,97.321,103.458,,106.408,120.434,,,80.002,63.528,,113.735,,71.873,97.231,,,117.398,60.418,83.866,,102.242,98.588,,100.652,,107.091,,102.134,93.097,110.236,97.297,105.676,122.261,,,101.352,,99.164,,,,113.393,,,,66.199,101.888,107.382,68.165,,,102.18,82.202,,109.604,105.529,,,118.524,100.575,126.011,94.956,90.355,82.928,97.9,,,45.564,,109.42,107.921,103.16,72.988,,,109.779,76.002,98.811,102.793,,,,113.694,96.912,91.485,,,,77.3458513350281,88.5856736109361,,,,,,,,,,,,
,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,,96.041,,,81.637,,91.579,104.641,,103.317,100.267,95.638,95.19,,108.765,103.334,111.077,103.636,110.029,105.309,43.949,,82.234,,,105.212,110.043,,105.608,97.945,65.704,,54.641,,101.771,,99.903,,28.43,102.233,,110.084,81.73,,,109.112,,102.076,104.232,102.259,101.756,,,104.467,65.714,112.973,122.554,101.58,,99.426,44.124,68.897,104.173,,109.226,109.332,100.189,86.085,,98.541,98.672,82.258,,106.396,,88.225,,54.866,,,,,,100.734,106.605,71.008,95.114,,62.05,108.227,100.193,,102.098,101.131,104.403,101.875,95.12,127.273,103.809,,,102.75,,132.31,72.584,,,99.275,106.123,,,75.116,108.963,108.125,56.284,100.204,,73.967,96.496,102.078,,,122.449,,,79.3,62.647,,112.559,,71.375,96.305,,105.857,117.188,59.765,84.648,,102.462,99.247,,103.445,,106.201,,103.301,93.045,,97.878,106.663,115.001,,,101.519,,94.576,,,,113.956,,,,65.362,102.159,105.501,,,,103.55,79.276,,110.47,105.98,,,,100.732,126.773,93.754,91.867,85.861,,,,44.427,,111.554,109.996,103.404,72.888,,,,76.251,100.651,105.715,,,,113.757,96.947,114.132,,,,80.7407240841119,87.8727906453519,,,,,,,,,,,,
,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,,94.9,,,75.455,,,104.922,,105.83,99.897,95.155,98.989,,109.965,99.416,111.984,104.819,107.291,106.673,44.317,,79.755,,,106.791,110.769,,108.618,98.354,61.844,,53.298,83.873,101.555,,95.705,,26.108,103.882,,110.852,81.098,,,109.832,,101.811,105.937,103.109,104.167,,,105.37,72.237,132.912,123.796,102.583,,97.505,37.088,68.193,104.444,,110.937,109.02,99.928,85.93,,98.186,98.189,80.987,,104.426,,83.537,36.511,,98.728,,,,,101.488,105.18,70.255,,,63.575,106.265,99.287,99.215,100.817,101.243,104.336,100.047,95.605,123.451,103.176,,,103.704,109.099,135.978,64.81,,,100.371,104.651,,,70.32,108.185,107.643,53.792,85.308,106.389,75.086,98.21,100.836,,,125.973,,,78.218,62.859,,111.964,,69.963,95.845,,105.196,118.46,58.506,91.279,,102.309,100.771,,106.502,,107.132,,103.799,93.912,109.992,98.757,108.178,111.016,,,101.477,,100.798,,,,110.927,,,,64.542,101.044,103.597,,,,103.042,75.861,,112.502,106.45,,,,99.815,126.066,92.884,91.612,85.959,,,,39.837,,114.104,109.343,99.357,68.572,,,,,103.256,109.313,,,,117.183,98.334,87.704,,,,77.1483747428632,88.2562567200671,,,,,,,,,,,,
,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,,,,,,,,,,,,78.321,,,106.14,,,103.734,94.355,101.104,,106.855,93.031,,104.883,,,,,78.778,,,108.438,,,109.255,98.648,,,54.189,72.674,99.55,,,,25.87,104.165,,111.438,,,,108.635,,101.349,,,104.678,,,104.481,,,128.852,104.152,,95.452,,,104.532,,106.99,109.789,99.432,,,,97.907,,,104.387,,89.254,,,,,,,,102.294,101.697,,,,,106.128,100.221,99.277,,101.45,,104.607,,,102.331,,,104.187,109.39,147.965,,,,100.776,104.25,,94.741,,108.507,106.904,50.301,,,74.153,101.534,99.727,,,133.439,,,77.179,,,114.694,,,96.359,,105.782,117.926,57.236,,,100.489,97.2,,,,,70.37,104.973,94.55,109.426,99.737,107.904,100.584,,,101.132,,,,,,112.829,,,,61.758,,99.855,,,,103.663,,,113.134,107.029,,,,100.278,125.5,91.371,89.648,,,,,,,113.096,,,,,,,64.906,,105.931,,,,132.577,,,,,,76.676,,,,,,,,,,,,,
