GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,SO2 Emissions per Capita (air pollution - in Gg SO2),,Description SO2 Emissions per Capita,,0=[0xBD0026][0.425060917044721] 1=[0xF03B20][0.1891677] 2=[0xFD8D3C][0.1497027] 3=[0xFEB24C][0.1179019] 4=[0xFED976][0.101380486435231],,,,,,0.0309974025726923,0.00775701717619481,,0.00171052332252699,,,0.00517110216237459,0.0266679785751763,,0.11001038999247,0.0509352614813643,0.00903306556608702,,0.0179578634828927,0.000840313671880629,,0.069103101614048,0.0842513302654182,,0.000652490112277539,,,,0.0673371211668444,0.000245105667538608,0.0128425846249395,,0.344926432240681,0.231336869815797,,,0.000493352660467875,0.00129657013305642,0.164591447226029,,,,,0.188465421770871,0.0124402123772623,0.00337905549327117,,0.012758704106392,,0.00639227384877846,,0.0381950403957211,0.0305089139315838,0.0458340437863076,0.219476438324301,,,0.0882485732561732,,,0.0106876362055688,0.0109364922705563,0.00861134244135401,0.00291892799911876,,0.000114228270881086,0.209428837109668,,,0.122187567540538,0.0595183491956561,0.0367021625320882,,0.0275066463756035,0.0959782421386967,0.00157046383947574,0.0310969403054597,0.0414830006811509,,0.0065197447158836,,,,0.000964338860671899,,0.0035319460463097,,0.152510321764091,0.0482117812061711,0.00241685618128501,0.00140475890119787,,0.0219317590302362,0.0652749383342953,0.0429598510714033,0.0610400687825851,0.0371707033469029,0.0112762452682152,0.0156210897039426,0.145079054508892,0.00225017074928853,,0.11790192809034,0.0269901226744467,,0.0460755431367721,0.0144692600117506,,,,,0.0713760959725166,0.0700794709988522,,,,0.0031052770785045,,,0.0914748881692865,,,,0.029087368694918,,,0.000420319181268431,,,0.0083441457186454,0.00169952870419849,,0.096288955499679,,0.000700990173732347,0.034629445148655,,0.0240381691049677,0.00488485255627278,,0.00699357927237694,,0.0439184189169003,0.00838635144223453,0.00193964676271399,,,0.0117782540769346,,0.00251538455106167,0.0534125792788727,0.00636258022985917,0.115252216967752,0.0272364755795814,0.101640593019732,,,0.0475195493399084,0.0731537339269919,,,,,,,,0.0889803454166723,0.00410706776027105,,,,0.0545464853294898,0.156739906402162,0.127826881414492,,,0.0639607038476109,0.0755724358866744,0.00334624682622887,,,,0.0590821189711721,0.0183571694320846,0.0135811248926055,0.0114938817685111,0.00663309321282833,,,0.000730897247153674,,,0.0190438737342845,0.0194511325440026,0.0103549907459311,0.0341526957165039,,,,0.0905153011926018,0.0838101192181363,0.0847974084556723,,0.103602128704557,0.0184134292688764,0.0267265083883892,,,,0.00113011783147459,0.23566215464478,0.0187023659532078,,,,,,,,,,,
,,,Sheep per Capita (head/cap),,Description Sheep per Capita,,0=[0xBD0026][290] 1=[0xF03B20][1.023011] 2=[0xFD8D3C][0.4200483] 3=[0xFEB24C][0.2021955] 4=[0xFED976][0.100314951163747],,,,,0.430100661837,0.151699228325933,0.178266265310488,,0.0136129587945252,,0.0368771692287812,0.0892551500289175,0.0709093638174031,,0.0051421111510469,0.0304581393274345,0.181707419979791,0.013150417057549,0.00253142268572712,0.00237599426010743,0.0661369577834523,0.00834262497721786,0.0732340490634773,0.00299462831183378,0.0125639669776202,,0.00477890532213068,,0.0449231091803974,0.179873146324276,0.00904126432827729,0.135616705538031,,0.485398697674933,0.0521812898075407,0.0106454230046833,,0.0357871047729823,0.0133351616236869,0.00130297453967532,,,0.109041746117092,0.0266178737400872,0.0190777287674859,0.00604030952275175,0.00369786379155232,0.0099353548716071,,1.99561520201298e-05,,0.0285026018407455,0.00376362078612223,0.144793201345326,0.00359493974382939,,,0.208045709506036,0.0683367736462634,0.0105967207682861,0.000296406096822053,0.0233915455571809,0.00610888401185262,7.30156372073591e-05,0.0656750154198337,0.125809947837435,0.0211495421712096,,,0.0165415933798354,0.547887324037627,0.0356058277232976,0.00024027126670318,0.0610672682144286,0.157621201630041,0.0117585674564455,,0.189409628179624,0.0517137622880013,0.0164067899309319,0.00430296344210947,0.0502936852975851,0.015040679714821,0.000262795681689873,,8.91385913680346e-05,,0.0779035096450187,1.30203257285633,0.034065147929231,0.00167312946850002,,0.0962244015965557,0.339404680339555,0.00884691923499782,0.109692963761481,0.00310070920115202,0.00181445395349636,0.0183873707447717,0.49900978736319,0.0544545868115916,,0.0205366393878951,0.558348578353825,,0.0160551249303712,0.00982882920733994,0.322410772675107,0.0103228418162308,,0.0237383597174734,0.00373731950728539,,,0.017881906310132,0.000170719396422808,0.000286581035588162,,0.264872020365681,0.0127623468605499,,1.12212014221959,0.00176104598951054,0.0292332198394224,,,4.57601702101917,,0.146406456906148,0.0667136818279071,0.00326167284445223,,0.11508106586173,,0.0143033883279665,0.0432958646402866,,,3.45485190771561e-05,0.0323330803859733,0.00314140475594143,,0.223754975774543,0.0161449374890262,0.0348136535627867,,,,,0.0575189254221952,0.156046307030357,3.23420409473495e-05,0.0265770701276294,0.188159389150605,0.0337760117361932,,,0.145778643115522,,0.0153215428823497,,0.0410211813810715,0.0201491037419688,,,,0.0712109114611795,0.158205444719544,,,0.00054454165098194,,0.0216705514805517,0.00359665583783337,,0.247867701784718,0.0368708834972044,0.408577820001542,0.00243604326250776,,0.00192116821208535,0.0103914741103896,0.176423747189208,0.0493625951884424,0.090657252164372,0.137987591335905,3.36708505837127e-05,,,0.0554078251951453,,,0.00275100089260139,0.0260903250250373,0.258851205492744,0.412867558533989,,,0.0415056882247157,0.0318479153511374,0.00959077532541821,0.350432549806826,,0.041231559672451,0.157839947899469,0.113887408393734,,,,0.139888259777709,0.00095838353240611,0.00270399255879799,0.00496488862568144,,,,,,0.000117122977932109,,,,
,,,Total CO2 Emissions (1000 metric tons of C),,Description Total CO2 Emissions,,0=[0xBD0026][32000] 1=[0xF03B20][18000] 2=[0xFD8D3C][11000] 3=[0xFEB24C][7500] 4=[0xFED976][5000],,,,,468,1318,18037,,1449,,39,29328,1228.50623711669,,59495,14264,13442.5991244661,2179,2136,2083,184,31593.6564166861,35826,52,141,116,6,,1143.83593902043,269,50068,7,1871,20546,118,31,78,1057,115870,33,44,,57,7512,403126,10871,11,99,8,672,,4070.42315926046,8418,873,1263357.68674699,,,17176,83,10,1738,3666,12323,581,16,18.2976973684211,8307.10044201713,,213,15519,131738,1686,43,5054.74030431179,293586,679,18,14120,13,1225,257,37,483,205,,560,,22517,509,94798,25496,,11997,7113,5768,101515,2304,251217,1290,84399.8468240644,1690,8,6729,3686.74232314002,,4250.82735831013,1684,,554,,,7132.43312365854,2882,,436,193,7635,12,107,269,,167,161,78201,,,1857,,4,4348,871,,,34,148,41838,,4636,553,156,18586,1,9145,1603,8637,42,,942,499,402,6454,9967,124529,7390,3572,,,52350,662616.374556389,87,,30,10,27,,,45305,905,,26,161,8217,404979.004016064,2982.49231268245,28,216,61891,54716,905,,648,119,19479,11166,5274,6869.35658881782,10930,,,181,,11,4552,2579,20835,9364.30102853986,,,176,200395.797288395,10064,158894,,1256605,1576,36573.7564018106,17,,,905,963,2628,100,44,,152,,,,,,,
,,,Total cattle (x 1000),,Description Total Cattle,,0=[0xBD0026][32000] 1=[0xF03B20][2900] 2=[0xFD8D3C][1100] 3=[0xFEB24C][370] 4=[0xFED976][90],,,,,3710,606,1363,,3100,,15,55760.5,563.792232992918,,26202.7,2547.91,1526.10041247633,1.1,5.57,21556,18,6546.1177935543,3111,50,828.99,0.65,299169,,662.361398805897,2911,118971,2.5,22995,1786.82,2760,600,772,3681.03,12126,11,4825,,4360,3625,52496205,23945.5,70,60.98,3,2181.39,,710.599373040752,5212.5,22.3,2840.07833358257,,,2961,46,7.2,1995.02,3005.39,1912.25,1210.66,4.2,1063.9535483871,704.947314580217,,212,1752.5,23919.1,4.7,293.21,1202.22832337452,20645.8,804,,932.34,6.5,1987.67,1500,290,170,1000,,1988.18,,1925,57172,186500,6440,,1702,6170.9,304.2,8719.3,290,4248,28,9041.34621204915,10000,,16158,1184.41237256038,,1376.44642563752,55613,593929,39,,6246,2186.2858971144,,,10201,789529,447,,5850,14.21,,1197,30,27742,,,2477,,8.6,3376.2,1400,,2480.83,,6900,5225.86,,8131.21,2270.21,4381.56,12108,0.5,984.7,140589,15038,,,1404.9,129,5854.4,4239,549522,12648.6,1324,9.87,,,6285.4,,634321,5.1,10.07,7.5,26284,,,398726,2238,,2578,348,1,1360.82328364665,582.715451333119,22995,4358,13575,4679,1644.3,,46213,657608,1935.02,2030.6,767931,1384.16998867203,1664.2,,,220856,,10,77,599,15567,773.351607965895,,,4770.6,23616.1874043392,25665,13363,,111242,11173,5088.5938621447,94,,,973,2181.21,5279,5.5,,,,,,478989,,,,
,,,Total Cropland (x 1000 ha),,Description Total Cropland,,0=[0xBD0026][32000] 1=[0xF03B20][2400] 2=[0xFD8D3C][910] 3=[0xFEB24C][280] 4=[0xFED976][35],,,,,8049,702,7509,1,3400,,9,26981,545.763201802395,,44186,1635,2306.52054794521,9,6,17834.4506413085,17,6997.62367556883,723.387949260042,52,1585,1,122,,1324.03053435114,404,52864,3,0.456721304681186,4177,2785,1250,2070,6930,50476,40,1,,3150,4050,100219,5192,95,525,6,506,,1096.53801526718,3330,168,3505.49877400899,,,2653,1,17,1420,2462,2445,800,230,687.888195991091,956.203970371,,170,2372,18872,452,159,1187.70598425029,12530,3600,,3925,15,1750,,303,,1100,,1757,,5333,8,168255,26000,,5439,1110,413,12436,240,5461,337,24236.1359554502,4280,38,1,1591.43654951805,,1098.23660690564,301,296,576,,,3266.75064029672,51.6120507399577,,3040,1990,4800,7,2050,13,,214,107,24700,,,1182,,1,8030,3100,,657,,2299,822,,2651,1245,10220,30385,3.8,817,51,20300,3,,555,662,1735,3550,9628,14961,3141,5,,,10497,141180.440715432,1015,14,17,10,102,1,,1962,3141,,5,520,8,1663.50122599101,245.547480916031,54,1000,13254,20499,1880,,49,189,2983,411,5684,990.873354092054,18298,,129,2035,,30,95,4701,28479,1884.4487603218,1,2,5680,37460.828294207,23,6996,,190624,1449,5396.1218210995,103,,,1463,5108,2605,4,,,,,,139,,,,
,,,Total Number of Goats (x 1000),,Description Total Number of Goats,,0=[0xBD0026][31000] 1=[0xF03B20][1400] 2=[0xFD8D3C][330] 3=[0xFEB24C][90] 4=[0xFED976][22],,,,,2850,811,2723.25,,1270,,12,3000,38.2928870292887,,65,34926,168.662761506276,15,14.51,9208,15,38.2928870292887,6086,1,930705,0.53,16.5,,80.8,638,8326,11.7,1,432791,3400,657,,2340,22,65,265,,2620,600,80762327,645,87,159.41,3,1.35,,113809,99,220,52.9371593245779,,,,545,5.7,451,256835,1451.21,14,7.2,2466.87179487179,,,110,2,1125.21,78,162,51.347280334728,61066,1934,,4531.99,12.5,71844,405,183,70,1000,,24116,,15,232,86900,7691,,2080,,145,977.8,380,67,453,602.242677824268,8000,,273314,261.087866108787,,4.62473640167364,444.48,784346,200,,123,5.48284518828452,,,1437.6,650203,342119,,6750,5949,,2596.5,70,9638,,,4715,,5.5,6153.5,335,,1917.35,,4650,30,,52607,6.4,9131.86,11297,,84.8,630,24953,,,6.3,1.65,115,1699.3,2960,190,733,55511,,,375,,885.39,9.57,9775,3.7,,,,2240.47,973,,3.5,136,0.75,24.0988621763602,9,,17000,5794,2100,492.6,,6441,303128,,80.15,1025.54,757.851046025105,55539,,,516188,,13,50,922,18775,191.464435146444,,7,2543.6,496.066945606695,341622,,,1400,12,798.493723849372,10.85,,,2898,257.61,982,0.9,,,,,,25,,,,
,,,Total Number of Pigs (x 1000),,Description Total Number of Pigs,,0=[0xBD0026][32000] 1=[0xF03B20][1000] 2=[0xFD8D3C][200] 3=[0xFEB24C][52] 4=[0xFED976][12],,,,,,174.3,4.5,,600,,2.8,3800,219.86762813544,,2517.59,4003.97,134.505871824787,6.4,,,45,4607.29144349578,5067,16011,453576,1.7,54,,437.201410056069,6,34183,2.5,10.5,3830.32,174,53,132.1,1200,10091,40,0.3,,8.5,1068,325677.66,2030,,26.41,16.6,223,,1202.3648825021,1425,148,4888.4583175554,,,9957,,8,250,3549,21,420.75,4.4,4.55,782.351003327677,,64,1450.7,11446.4,125,10,717.593234607838,34505.5,379,,948435,2.3,658.1,38.5,256,85,1500,,421496,,8355,11376,9000,3155,,,1120,117,8806.7,210,9998,,2915.43681391526,74,10,,350.420614360715,,1221.12326417246,18805,82292,103,,3145,2135.43990825688,,,1193,197317,1837,,48,4425,870,,6.5,16890,,,34.5,,0.5,7.4,120,,15,1.8,375,10137.5,,434084,600,31,1000,1.3,663.6,,,1.03,,211.5,870,995.5,2107.9,7933.63,21325.6,3500,,,,10899.3,,119.85,1.67,9.72,6.1,70,,,,180,,10,36,1000,2412.11650253689,537.901095761565,45,9,1318,10714,71.3,,20,15141,2714.2,2204.7,0.45,125.59106167471,3020.9,,,207825,1.03,100,45,3.8,13,232.176923688816,,6.32,186.6,17475.6729477117,,7813,,67318,288944,640.29889165827,68,,,,218465,132,6.5,,,,,,212151,,,,
,,,Total Number of Sheep (x 1000),,Description Total Number of Sheep,,0=[0xBD0026][31000] 1=[0xF03B20][1300] 2=[0xFD8D3C][340] 3=[0xFEB24C][110] 4=[0xFED976][14],,,,,5998.09436904114,405.234148627064,3353.40272654118,,106.916232824036,,2.66548179185631,2512.87199990474,219.556521369097,,75.565153956204,229.922341238659,1119.40892420034,2.76302097754457,0.878396077679255,214.783168929927,16.4668458858817,80.5772433424587,719.725046875,0.43061557272845,44.7268932185074,,2.01953671570049,,175.808249932525,177.184222659874,1099.58382130296,1.4944960950291,,4301.37803379953,358.086848104964,43.965565073073,,324.939861279039,326.928516206077,0.376861932059371,,,502.482576079161,297.624028722461,18373.3835046565,162.428072759437,1.21592417621065,18.0309204695095,,0.0468696971436455,,124.744743739623,37.0161701548125,88.4644470191554,36.9687929318131,,,1065.824203125,23.2360747855234,0.774048065240223,1.75675447494979,186.29810498515,271.436269327356,0.340436722760782,14.4715553227758,310.612683455635,31.1511183648902,,,79.0611575978783,29558.3836121116,24.2682556654729,0.148043861792964,309.794251651796,12339.939580646,129.651846145561,,1826.38309736054,4.59885316650967,115.105181745599,19.916201747352,42.0476835372489,11.6727406317189,1.49563855137431,,0.323972516693886,,834.149648225767,297.071751822901,23594.7921879986,245.250705579907,,1349.43147443657,1154.31497843015,33.2989281555275,6176.51198577571,6.61442976718829,211.917690677628,40.9164967498033,7444.72252658335,885.512555527068,,28.2363183737622,2025.40890962992,,40.3259462798621,27.3704684684592,417.799223878764,19.7152858995646,,0.598372833398352,12.7562338915445,,,153.860320841328,1.06098468553632,3.94434117503657,,1902.64538362804,4.1366084385226,,1711.51486904057,1.70123206247681,2013.35645575687,,,7610.03528239743,,1.74414012112295,1305.38127523211,39.5905470316469,,116.613140091547,,215.373441389016,612.628171854045,,,0.112299166644357,191.482289667123,234.106699294309,,914.178027878965,19.1711607169068,2875.92827878088,,,,,183.993666840758,2704.0454664957,1.5560355521209,945.456759012016,1837.62386465239,7.74963568477564,,,3236.48836369987,,79.6258898225997,,4.84505275409974,2.02363493611715,,,,683.936226554054,891.646677466572,,,1.77568171160408,,107.841267376163,6.58864549286604,,1594.66231252143,1072.0310403033,15332.6630791941,36.6861050808207,,0.702665352402006,6.2681579663352,1466.16372903226,311.925052663693,813.317304604073,545.422310385111,1.59141281921039,,,154.288020552324,,,2.97593372958405,168.467133280393,11948.9122937315,1181.21408496574,,,525.270920736314,1593.78274427041,9.73655511036457,19734.3360554151,,9461.3574684916,460.222459447669,1816.72043606859,,,,1172.45204642312,5.53385889909453,19.6914039866072,0.338962876252523,,,,,,0.374385941419545,,,,
,,,Total Pasture (x 1000 ha),,Description Total Pasture,,0=[0xBD0026][31000] 1=[0xF03B20][4100] 2=[0xFD8D3C][1200] 3=[0xFEB24C][280] 4=[0xFED976][28],,,,,41879.9092358199,648.886786778896,60950.1386407985,60.8528395383713,81471.4898147243,,3.8118341947052,133202.575820748,1153.73049073258,,599040.271620699,2161.51389016969,3540.41788252772,3.46351595275578,8.17945454116871,1168.45057706761,2.1437082956649,3092.68237317412,551.729835696029,64.425387192359,671.095522591762,1.20700273477034,474.957630712856,,1929.35352167721,45867.743455145,269871.056177596,6.65217916213932,0.738127665274956,2217.417185668,8451.70218779847,1220.53003944315,686.910968446703,3216.24814388701,20950.2702016965,34.6949057391405,3.9081311769991,,66930.0980869969,17789.7285216187,488558.279321092,63478.8569259857,24.6379439532444,17043.513539403,,3298.70318791079,,433.494884743696,3441.47637273455,5.28638695074342,946.032696787642,,,277.720168068673,4621.8582377482,2.44378648734548,1985.7633658653,6795.44126601566,,963.784571238031,88.8618901930676,19333.1872849321,138.536733695783,,180.210592174958,174.409729904848,14775.3813729935,6520.1290824198,730.725236670689,2046.62584624515,6330.20497774925,12818.788171362,,6010.05307966932,0.962320502970426,2087.26551371857,15260.9877267549,1509.6756524487,1577.39956483928,706.77476808887,,2547.89654600305,,1379.27819533004,2837.41675097755,17949.7108683496,18094.637051465,,7095.51380859898,5531.49593162853,196.993433379507,5744.01753237125,326.541297130393,737.949592568504,1826.6799879049,228039.394144589,40148.1197872566,,540.140652484931,12959.1424026898,,623.998355198051,415.806506362669,2938.4880344584,3394.35592155483,,,530.911437403658,73.7400777579783,,53039.0832913508,3092.99426690743,411.091712308207,1.54306684755556,41104.1679462173,,,65706.0560079902,9.68284185837388,126960.282485479,,,203266.639656986,,1.01000423908436,33315.3995217784,67111.1976757234,,60876.6700973719,,2828.30205263029,1435.58443239881,,17983.7213720444,4307.54056180109,35310.4904479199,63197.9954167992,0.714874330449114,133.65161736719,2000.0960093786,8133.30113456359,7.28690476190476,,2123.97951875953,163.112362435905,17977.9302843296,24927.3740720787,1666.13233644582,4728.29118480808,913.691358329293,216.671388369502,,,5320.34162803296,91598.8839634422,1209.88634114949,0.84692515992308,3.84371643976786,2.41410972898263,1.32832060872471,1.32240133407449,,188337.220633466,9867.84962272062,,,3088.03510588611,,933.883540494164,562.547688777343,9.1160330999769,93725.9587091607,129202.733145309,12973.9715240726,631.431366163015,,23.8681132229382,1818.279954374,795.542883026151,1837.27408505948,15301.1594372427,5799.72460717857,1029.30290826474,,168.11668520557,1734.64271987272,,5.26098878722884,7.46906944228678,5900.84158188904,15690.6362907135,45926.5381410686,,,8740.46124709184,8066.01358991968,1867.68709986018,12158.806321966,,283962.834041843,15263.6290606627,34851.9890787689,43.1059223501016,,,33855.074874597,31296.6618535959,17582.7321544808,7.77696141250178,19328.1720208853,,,,,438.933120602621,,,,
,,,Total population (x 1000),,Description Total Population,,0=[0xBD0026][32000] 1=[0xF03B20][8800] 2=[0xFD8D3C][3600] 3=[0xFEB24C][1800] 4=[0xFED976][760],,,,,13945792,2671.3,18811202,37332,7854004,,72.28,28153804,3096298,,14695356,7548798,6160502,210109,346997,90397175,248981,9658.5,9827738,143796,3559934,56052,422594,,3913537,985051,121618369,11.02,11.02,8861536,6862361,4129997,6747832,9079803,24516277,289232,17399,,4608167,11181.36,963080235,26890687,328818,1814824,17766,2348634,,4376609,9835255,610971,10283564,,,5123029,340023,73046,5926.85,7964335,44433037,4662518,220351,2468904,1472898,,633.67,4779537,53949749,681581,616153,5073,78288577,11026.16,27609,9642504,88929,7015704,4628485,836043,776078,5691.26,726,3634481,,10707472,228.16,692637303,146582025,,14023797,3400999,3763901,56307276,2133199,116794196,2225.25,14918991,16261487,54749,1374924,3627499,,2511718,2784713,1295.86,1909.87,,25207,3413204,364158,,8604246,6214787,13763441,158098,7183263,324126,30576,1525251,966035,68872.21,72958,26077,1663026,,11913,19566.92,12138111,,1013313,7483,15057512,14149808,,3147183,3250477,5922179,74522934,3.47,4085621,1187441,82609206,12242,,1950586,3199016,3198837,17328481,48111854,35574153,9766315,229442,,,22201389,138655363,5196989,43161,118111,100433,155019,21411,,9604374,5636005,,66112,3260874,2414502,4976397,1831881,228.92,6433522,29075274,37526.91,15059.71,,365749,603202,8310467,6319057,8971343,3952691,47263814,,581.38,2784589,1556,96889,1081764,6457073,46161316,2861,7519,8056,12655396,50043.55,1015.2,56314221,,229468823,2915754,15951899,117155,,,8381347,5774159,7282344,68272,150292,,50208,,,3196.52,64996,,,
,,,Total SO2 Emissions (air pollution - in Gg SO2),,Description Total SO2 Emissions,,0=[0xBD0026][30000] 1=[0xF03B20][140] 2=[0xFD8D3C][14] 3=[0xFEB24C][0.9217438] 4=[0xFED976][0.100500327900181],,,,,,82.803361492433,145.91881701887,,13.4344570172203,,,145.58619674347,82.5720087263614,,1616.64184463818,384.5,55.6482184860102,,6.23132475497333,75.9619820518858,,667.432306939282,828,,2.32282173536063,,,,263.526315159929,0.241441582914573,1561.89419582962,,3.8010892832923,2050,,,3.32906086959026,11.7726013838361,4035.16951202421,,,,,2107.29972837195,11980.9226597437,90.8651236251855,,23.1548024211788,,15.013111698552,,167.164757551277,300.062948290179,28.0032715661642,2257,,,452.1,,,63.3440166449754,87.1018881676208,382.628097316353,13.6095543365952,,0.282018634891397,308.467315321156,,,584,3211,25.0154966407832,,139.541217063436,7514,17.3161855682738,0.858555424893436,400,,45.7405990822035,,,,5.48830318418755,,12.8367907983377,,1633,11,1674.00474714413,205.912404374359,,307.56653649295,222,161.696626407506,3437,79.2925072089098,1317,34.7608298636982,2164.43310850667,36.5911223873357,,162.106190577683,97.9066430114329,,115.728771056407,40.292736455102,,,,,243.621176277778,25.52,,,,42.739297858649,,,29.6493896027582,,,,2003.31136510382,,,0.699001726748114,,,163.269231745077,20.6290680592474,,97.5708503642463,,10.5551679528569,490,,75.6525171582796,15.8781008825559,,521.182046539115,,179.434014613685,9.95829754291841,160.232678988273,,,22.9744975069116,,8.04630517116445,925.558865194939,306.115531082271,4100,266,23.3206209436334,,,1055,10143.1575324525,,,,,,,,854.600516030906,23.1474544322265,,,,131.702597921024,780,234.16363535246,,,1859.67498960214,2836,50.3935067914271,,,,491,116,121.840929737402,45.431763021458,313.505283855781,,,2.0352484345544,,,20.6009770262945,125.597382769301,478,97.7108624449176,,,,4529.70700099703,85.084033030252,4775.3,,23773.4585341293,53.6890300444436,426.338562434237,,,,9.47190969647602,1360.75075120155,136.197062485147,,,,,,,,,,,
,,,Total Urban Population (x 1000),,Description Total Urban Population,,0=[0xBD0026][32000] 1=[0xF03B20][3400] 2=[0xFD8D3C][850] 3=[0xFEB24C][180] 4=[0xFED976][48],,,,,2186.84,901884,8190774,34369,1908366,,25022,23335844,2043897,,12602737,4936235,3251328,153594,298768,13424884,98552,5456859,9373795,70998,973.25,56052,42817,,1390988,162327,81978078,2554,2554,5503014,604231,179201,605415,2898364,18549751,68022,17399,,865736,9084072,192693605,16704764,76335,868.52,9561,1012285,,2190974,6698399,358115,7729847,,,4289154,245143,46319,3039348,3740131,19487441,2054212,61416,354633,1026772,,239331,2859406,39535455,372702,175074,2619951,57028531,3436523,26548,5567003,29276,2623943,1093109,147185,236603,1169042,726,1267344,,6873233,201374,159985364,32400491,,9188532,1881875,3334176,37523169,997377,69569631,1333793,8077.44,2554517,17675,1303167,1401194,,1685237,2051554,148376,671644,,4606,2087447,291479,,1593851,562438,5786701,35177,1327754,291017,17825,417476,409125,45689135,19294,26077,866154,,1495,8063528,1591428,,253997,7483,917153,9161293,,2625632,1623223,796119,21300145,924,2882201,564771,23185.1,7656,,983993,417376,1333531,11189693,18032804,20663603,4178518,205036,,,10228.18,96753712,245.35,15487,31347,27282,32822,17392,,6325441,2015943,,32637,949077,2414502,2569712,880127,24211,1721803,14079701,27315463,2827912,,201162,107647,6904918,3607.17,4190335,1355338,12662448,,95829,686763,,20496,117512,3265277,20209424,1346902,4155,2402,953458,30873367,819368,49518784,,169205721,2489879,6503749,17269,,,1385772,2298981,1629133,48309,116.4,,38219,,,2138887,33622,,,
